Year,County,Hospital,OSHPDID,Surgery,# of Cases (ICD 9),# of Cases (ICD 10),LONGITUDE,LATITUDE
2016,Santa Clara,Santa Clara Valley Medical Center,106430883.0,Brain,,14.0,-121.93202,37.31346
2016,Santa Clara,Stanford Health Care,106430905.0,Brain,,128.0,-122.17827,37.43342
2016,Santa Cruz,Dominican Hospital,106440755.0,Brain,,28.0,-121.98489,36.98806
2016,Shasta,Mercy Medical Center ñ Redding,106450949.0,Brain,,20.0,-122.39742,40.57204
2016,Solano,Kaiser Foundation Hospital ñ Vacaville,106484044.0,Brain,,15.0,-121.9373177,38.3894968
2016,Solano,North Bay Medical Center,106481357.0,Brain,,7.0,-122.05076,38.26097
2016,Sonoma,Santa Rosa Memorial Hospital ñ Montgomery,106491064.0,Brain,,16.0,-122.70114,38.44304
2016,Stanislaus,Doctors Medical Center,106500852.0,Brain,,21.0,-120.99631,37.66439
2016,Stanislaus,Memorial Hospital Medical Center ñ Modesto,106500939.0,Brain,,10.0,-120.97546,37.66727
2016,Tulare,Kaweah Delta Medical Center,106540734.0,Brain,,10.0,-119.29345,36.32753
2016,Ventura,Community Memorial Hospital ñ San Buenaventura,106560473.0,Brain,,10.0,-119.258124,34.274589
2016,Ventura,Los Robles Hospital and Medical Center,106560492.0,Brain,,19.0,-118.89297,34.20539
2016,Ventura,Saint Johnís Regional Medical Center,106560529.0,Brain,,6.0,-119.15819,34.21687
2016,Ventura,Simi Valley Hospital and Healthcare Services ñ Sycamore,106560525.0,Brain,,3.0,-118.74405,34.28945
2016,Ventura,Ventura County Medical Center,106560481.0,Brain,,5.0,-119.2517,34.27634
2016,Yuba,Rideout Memorial Hospital,106580996.0,Brain,,3.0,-121.594363,39.138222
2017,,Statewide,,Brain,,3268.0,,
2017,Alameda,Alta Bates Summit Medical Center ñ Alta Bates Campus,106010739.0,Brain,,7.0,-122.25784,37.85633
2017,Alameda,Eden Medical Center,106014233.0,Brain,,36.0,-122.0874055,37.6983769
2017,Alameda,Washington Hospital ñ Fremont,106010987.0,Brain,,9.0,-121.98006,37.55847
2017,Butte,Enloe Medical Center ñ Esplanade,106040962.0,Brain,,10.0,-121.84922,39.74224
2017,Contra Costa,John Muir Medical Center ñ Walnut Creek Campus,106070988.0,Brain,,33.0,-122.04183,37.91434
2017,Fresno,Community Regional Medical Center ñ Fresno,106100717.0,Brain,,71.0,-119.78324,36.74253
2017,Fresno,Kaiser Foundation Hospital ñ Fresno,106104062.0,Brain,,5.0,-119.7832,36.84246
2017,Fresno,Saint Agnes Medical Center,106100899.0,Brain,,3.0,-119.7649963,36.8370782
2017,Imperial,Pioneers Memorial Healthcare District,106130760.0,Brain,,5.0,-115.55183,32.96003
2017,Kern,Bakersfield Memorial Hospital,106150722.0,Brain,,20.0,-119.00658,35.39051
2017,Kern,Kern Medical Center,106150736.0,Brain,,5.0,-118.967222,35.380833
2017,Kern,Mercy Hospital ñ Bakersfield,106150761.0,Brain,,6.0,-119.02715,35.37323
2017,Kern,San Joaquin Community Hospital,106150788.0,Brain,,12.0,-119.018775,35.383064
2017,Los Angeles,Antelope Valley Hospital,106190034.0,Brain,,22.0,-118.15767,34.68928
2017,Los Angeles,California Hospital Medical Center ñ Los Angeles,106190125.0,Brain,,7.0,-118.26551,34.03721
2017,Los Angeles,Casa Colina Hospital,106190137.0,Brain,,2.0,-117.74561,34.09633
2017,Los Angeles,Cedars Sinai Medical Center,106190555.0,Brain,,168.0,-118.38061,34.07681
2017,Los Angeles,Centinela Hospital Medical Center,106190148.0,Brain,,4.0,-118.34788,33.94917
2017,Los Angeles,Citrus Valley Medical Center ñ Inter Community Campus,106190413.0,Brain,,2.0,-117.89264,34.08993
2017,Los Angeles,Citrus Valley Medical Center ñ Queen of the Valley Campus,106190636.0,Brain,,8.0,-117.94528,34.06242
2017,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176.0,Brain,,77.0,-117.97152,34.13216
2017,Los Angeles,Foothill Presbyterian Hospital ñ Johnston Memorial,106190298.0,Brain,,3.0,-117.87244,34.13384
2017,Los Angeles,Garfield Medical Center,106190315.0,Brain,,16.0,-118.12302,34.06826
2017,Los Angeles,Glendale Adventist Medical Center,106190323.0,Brain,,23.0,-118.23109,34.14951
2017,Los Angeles,Glendale Memorial Hospital and Medical Center,106190522.0,Brain,,3.0,-118.25769,34.1284
2017,Los Angeles,Good Samaritan Hospital ñ Los Angeles,106190392.0,Brain,,7.0,-118.26522,34.05324
2017,Los Angeles,Henry Mayo Newhall Hospital,106190949.0,Brain,,13.0,-118.55324,34.39637
2017,Los Angeles,Hollywood Presbyterian Medical Center,106190382.0,Brain,,2.0,-118.29163,34.09557
2017,Los Angeles,Huntington Memorial Hospital,106190400.0,Brain,,23.0,-118.1518,34.13565
2017,Los Angeles,Kaiser Foundation Hospital ñ Sunset,106190429.0,Brain,,73.0,-118.29545,34.09823
2017,Los Angeles,Keck Hospital of University of Southern California,106194219.0,Brain,,67.0,-118.20287,34.06284
2017,Los Angeles,Lakewood Regional Medical Center,106190240.0,Brain,,4.0,-118.14837,33.86016
2017,Los Angeles,Long Beach Memorial Medical Center,106190525.0,Brain,,31.0,-118.1852,33.80801
2017,Los Angeles,Los Angeles County/Harbor ñ UCLA Medical Center,106191227.0,Brain,,14.0,-118.29332,33.83149
2017,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228.0,Brain,,39.0,-118.21031,34.05982
2017,Los Angeles,Methodist Hospital of Southern California,106190529.0,Brain,,7.0,-118.03879,34.13603
2017,Los Angeles,Northridge Hospital Medical Center,106190568.0,Brain,,8.0,-118.53186,34.22075
2017,Los Angeles,Palmdale Regional Medical Center,106196405.0,Brain,,4.0,-118.1443461,34.5843754
2017,Los Angeles,PIH Hospital ñ Downey,106190243.0,Brain,,2.0,-118.13196,33.93515
2017,Los Angeles,Pomona Valley Hospital Medical Center,106190630.0,Brain,,11.0,-117.75234,34.07852
2017,Los Angeles,Presbyterian Intercommunity Hospital,106190631.0,Brain,,8.0,-118.04671,33.96775
2017,Los Angeles,Providence Holy Cross Medical Center,106190385.0,Brain,,19.0,-118.45951,34.2791
2017,Los Angeles,Providence Little Company of Mary Medical Center ñ Torrance,106190470.0,Brain,,12.0,-118.35708,33.83767
2017,Los Angeles,Providence Saint Johnís Health Center,106190756.0,Brain,,79.0,-118.478687,34.0298085
2017,Los Angeles,Providence Saint Joseph Medical Center,106190758.0,Brain,,10.0,-118.32711,34.1559
2017,Los Angeles,Providence Tarzana Medical Center,106190517.0,Brain,,5.0,-118.53136,34.16985
2017,Los Angeles,Ronald Reagan UCLA Medical Center,106190796.0,Brain,,121.0,-118.445,34.068889
2017,Los Angeles,Saint Francis Medical Center,106190754.0,Brain,,4.0,-118.20415,33.93085
2017,Los Angeles,Saint Mary Medical Center ñ Long Beach,106190053.0,Brain,,4.0,-118.1866412,33.7802376
2017,Los Angeles,Saint Vincent Medical Center,106190762.0,Brain,,7.0,-118.27302,34.06311
2017,Los Angeles,Santa Monica ñ UCLA Medical Center and Orthopedic Hospital,106190687.0,Brain,,11.0,-118.48623,34.02755
2017,Los Angeles,Torrance Memorial Medical Center,106190422.0,Brain,,13.0,-118.34388,33.81258
2017,Los Angeles,Valley Presbyterian Hospital,106190812.0,Brain,,2.0,-118.46196,34.19399
2017,Los Angeles,West Hills Hospital and Medical Center,106190859.0,Brain,,14.0,-118.6294,34.20365
2017,Los Angeles,White Memorial Medical Center,106190878.0,Brain,,12.0,-118.21739,34.051
2017,Marin,Marin General Hospital,106211006.0,Brain,,13.0,-122.53715,37.94651
2017,Monterey,Community Hospital of The Monterey Peninsula,106270744.0,Brain,,19.0,-121.92488,36.59827
2017,Monterey,Salinas Valley Memorial Hospital,106270875.0,Brain,,9.0,-121.6481,36.66022
2017,Napa,Queen of the Valley Medical Center,106281047.0,Brain,,1.0,-122.296,38.32363
2017,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Brain,,3.0,-117.93248,33.84725
2017,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Brain,,6.0,-117.93694,33.71546
2017,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Brain,,91.0,-117.92949,33.62526
2017,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Brain,,22.0,-117.8439815,33.8544317
2017,Orange,Los Alamitos Medical Center,106301248.0,Brain,,10.0,-118.0674,33.80327
2017,Orange,Mission Hospital Regional Medical Center,106301262.0,Brain,,30.0,-117.66768,33.56279
2017,Orange,Orange Coast Memorial Medical Center,106300225.0,Brain,,9.0,-117.95524,33.70162
2017,Orange,Orange County Global Medical Center,106301566.0,Brain,,6.0,-117.83398,33.75361
2017,Orange,Saddleback Memorial Medical Center,106301317.0,Brain,,23.0,-117.70837,33.60796
2017,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Brain,,26.0,-117.86516,33.7823
2017,Orange,Saint Jude Medical Center,106301342.0,Brain,,35.0,-117.92851,33.89349
2017,Orange,UC Irvine Medical Center,106301279.0,Brain,,108.0,-117.89064,33.7889
2017,Placer,Sutter Roseville Medical Center,106311000.0,Brain,,19.0,-121.25055,38.76439
2017,Riverside,Desert Regional Medical Center,106331164.0,Brain,,30.0,-116.54549,33.83932
2017,Riverside,Eisenhower Medical Center,106331168.0,Brain,,12.0,-116.40808,33.76418
2017,Riverside,Loma Linda University Medical Center ñ Murrieta,106334589.0,Brain,,8.0,-117.1624483,33.6122263
2017,Riverside,Riverside Community Hospital,106331312.0,Brain,,13.0,-117.37997,33.97641
2017,Riverside,Riverside University Health System ñ Medical Center,106334487.0,Brain,,11.0,-117.19525,33.91187
2017,Riverside,Southwest Healthcare System ñ Murrieta,106334068.0,Brain,,25.0,-117.18488,33.55788
2017,Sacramento,Kaiser Foundation Hospital ñ Sacramento,106340913.0,Brain,,72.0,-121.39232,38.60197
2017,Sacramento,Mercy General Hospital,106340947.0,Brain,,10.0,-121.45271,38.56955
2017,Sacramento,Mercy San Juan Hospital,106340950.0,Brain,,30.0,-121.31261,38.66818
2017,Sacramento,"Sutter Medical Center, Sacramento",106341051.0,Brain,,38.0,-121.47008,38.57176
2017,Sacramento,UC Davis Medical Center,106341006.0,Brain,,59.0,-121.45738,38.55438
2017,San Bernardino,Arrowhead Regional Medical Center,106364231.0,Brain,,28.0,-117.3527761,34.07163215
2017,San Bernardino,Kaiser Foundation Hospital ñ Fontana,106361223.0,Brain,,39.0,-117.43549,34.0725
2017,San Bernardino,Loma Linda University Medical Center,106361246.0,Brain,,70.0,-117.26146,34.05164
2017,San Bernardino,Redlands Community Hospital,106361308.0,Brain,,4.0,-117.2044,34.03699
2017,San Bernardino,Saint Bernardine Medical Center,106361339.0,Brain,,11.0,-117.27865,34.1341
2017,San Bernardino,San Antonio Regional Hospital,106361318.0,Brain,,14.0,-117.63828,34.10056
2017,San Diego,Alvarado Hospital,106370652.0,Brain,,1.0,-117.05683,32.77708
2017,San Diego,Grossmont Hospital,106370714.0,Brain,,19.0,-117.00924,32.77963
2017,San Diego,Kaiser Foundation Hospital ñ San Diego,106370730.0,Brain,,29.0,-117.09447,32.79287
2017,San Diego,Palomar Health Downtown Campus,106370755.0,Brain,,22.0,-117.07585,33.12622
2017,San Diego,Paradise Valley Hospital,106370759.0,Brain,,1.0,-117.0830382,32.6863293
2017,San Diego,Scripps Green Hospital,106371256.0,Brain,,14.0,-117.2419,32.89654
2017,San Diego,Scripps Memorial Hospital ñ Encinitas,106371394.0,Brain,,7.0,-117.28495,33.0363
2017,San Diego,Scripps Memorial Hospital ñ La Jolla,106370771.0,Brain,,28.0,-117.22279,32.88506
2017,San Diego,Scripps Mercy Hospital,106370744.0,Brain,,14.0,-117.1609,32.75128
2017,San Diego,Sharp Chula Vista Medical Center,106370875.0,Brain,,11.0,-117.02488,32.61909
2017,San Diego,Sharp Memorial Hospital,106370694.0,Brain,,31.0,-117.15531,32.80016
2017,San Diego,Tri-City Medical Center ñ Oceanside,106370780.0,Brain,,5.0,-117.29027,33.18394
2017,San Diego,UC San Diego Health System ñ Hillcrest Medical Center,106370782.0,Brain,,69.0,-117.16498,32.75387
2017,San Francisco,California Pacific Medical Center ñ Davies Campus,106380933.0,Brain,,23.0,-122.43465,37.7691
2017,San Francisco,California Pacific Medical Center ñ Pacific Campus,106380929.0,Brain,,23.0,-122.43102,37.79149
2017,San Francisco,Priscilla Chan & Mark Zuckerberg San Francisco General Hospital & Trauma Center,106380939.0,Brain,,7.0,-122.40637,37.75657
2017,San Francisco,Saint Francis Memorial Hospital,106380960.0,Brain,,2.0,-122.41695,37.78917
2017,San Francisco,UC San Francisco Medical Center,106381154.0,Brain,,354.0,-122.4576564,37.7635148
2017,San Joaquin,San Joaquin General Hospital,106391010.0,Brain,,2.0,-121.28918,37.88594
2017,San Luis Obispo,Sierra Vista Regional Medical Center,106400524.0,Brain,,22.0,-120.66576,35.29105
2017,San Mateo,Kaiser Foundation Hospital ñ Redwood City,106414139.0,Brain,,140.0,-122.22463,37.48967
2017,San Mateo,Peninsula Medical Center,106410852.0,Brain,,3.0,-122.3832465,37.5944692
2017,San Mateo,San Mateo Medical Center,106410782.0,Brain,,1.0,-122.29951,37.53017
2017,San Mateo,Sequoia Hospital,106410891.0,Brain,,5.0,-122.25377,37.48129
2017,Santa Barbara,Marian Regional Medical Center,106420493.0,Brain,,7.0,-120.41338,34.95198
2017,Santa Barbara,Santa Barbara Cottage Hospital,106420514.0,Brain,,33.0,-119.72318,34.42943
2017,Santa Clara,El Camino Hospital,106430763.0,Brain,,9.0,-122.07801,37.36779
2017,Santa Clara,Good Samaritan Hospital ñ San Jose,106430779.0,Brain,,17.0,-121.9449,37.25116
2017,Santa Clara,OíConnor Hospital,106430837.0,Brain,,4.0,-121.93727,37.32714
2017,Santa Clara,Regional Medical of San Jose,106430705.0,Brain,,6.0,-121.84837,37.36332
2017,Santa Clara,Santa Clara Valley Medical Center,106430883.0,Brain,,17.0,-121.93202,37.31346
2017,Santa Clara,Stanford Health Care,106430905.0,Brain,,101.0,-122.17827,37.43342
2017,Santa Cruz,Dominican Hospital,106440755.0,Brain,,16.0,-121.98489,36.98806
2017,Shasta,Mercy Medical Center ñ Redding,106450949.0,Brain,,26.0,-122.39742,40.57204
2017,Solano,Kaiser Foundation Hospital ñ Vacaville,106484044.0,Brain,,17.0,-121.9373177,38.3894968
2017,Solano,North Bay Medical Center,106481357.0,Brain,,10.0,-122.05076,38.26097
2017,Sonoma,Santa Rosa Memorial Hospital ñ Montgomery,106491064.0,Brain,,18.0,-122.70114,38.44304
2017,Stanislaus,Doctors Medical Center,106500852.0,Brain,,14.0,-120.99631,37.66439
2017,Stanislaus,Memorial Hospital Medical Center ñ Modesto,106500939.0,Brain,,13.0,-120.97546,37.66727
2017,Ventura,Community Memorial Hospital ñ San Buenaventura,106560473.0,Brain,,9.0,-119.258124,34.274589
2017,Ventura,Los Robles Hospital and Medical Center,106560492.0,Brain,,17.0,-118.89297,34.20539
2017,Ventura,Saint Johnís Regional Medical Center,106560529.0,Brain,,5.0,-119.15819,34.21687
2017,Ventura,Simi Valley Hospital and Healthcare Services ñ Sycamore,106560525.0,Brain,,3.0,-118.74405,34.28945
2017,Ventura,Ventura County Medical Center,106560481.0,Brain,,4.0,-119.2517,34.27634
2017,Yuba,Rideout Memorial Hospital,106580996.0,Brain,,2.0,-121.594363,39.138222
2018,,Statewide,,Brain,,3363.0,,
2018,Alameda,Alta Bates Summit Medical Center ñ Alta Bates Campus,106010739.0,Brain,,6.0,-122.25743,37.85645
2018,Alameda,Highland Hospital,106010846.0,Brain,,4.0,-122.23138,37.79925
2018,Alameda,Washington Hospital ñ Fremont,106010987.0,Brain,,4.0,-121.98006,37.55847
2018,Alameda,Eden Medical Center,106014233.0,Brain,,24.0,-122.0874055,37.6983769
2018,Butte,Enloe Medical Center ñ Esplanade,106040962.0,Brain,,14.0,-121.84918,39.74226
2018,Contra Costa,John Muir Medical Center ñ Walnut Creek Campus,106070988.0,Brain,,51.0,-122.040781,37.91304
2018,Fresno,Community Regional Medical Center ñ Fresno,106100717.0,Brain,,52.0,-119.784071,36.74252
2018,Fresno,Saint Agnes Medical Center,106100899.0,Brain,,7.0,-119.7649963,36.8370782
2018,Fresno,Kaiser Foundation Hospital ñ Fresno,106104062.0,Brain,,8.0,-119.7832,36.84246
2018,Humboldt,Saint Joseph Hospital ñ Eureka,106121080.0,Brain,,3.0,-124.14216,40.7832
2018,Imperial,Pioneers Memorial Healthcare District,106130760.0,Brain,,5.0,-115.55183,32.96003
2018,Kern,Bakersfield Memorial Hospital,106150722.0,Brain,,17.0,-119.00658,35.39051
2018,Kern,Kern Medical Center,106150736.0,Brain,,5.0,-118.967222,35.380833
2018,Kern,Mercy Hospital ñ Bakersfield,106150761.0,Brain,,4.0,-119.02715,35.37323
2018,Kern,Adventist Health Bakersfield,106150788.0,Brain,,14.0,-119.018775,35.383064
2018,Los Angeles,Antelope Valley Hospital,106190034.0,Brain,,20.0,-118.157981,34.6878
2018,Los Angeles,Saint Mary Medical Center ñ Long Beach,106190053.0,Brain,,1.0,-118.1866412,33.7802376
2018,Los Angeles,Beverly Hospital,106190081.0,Brain,,2.0,-118.10132,34.01614
2018,Los Angeles,California Hospital Medical Center ñ Los Angeles,106190125.0,Brain,,10.0,-118.26551,34.03721
2018,Los Angeles,Casa Colina Hospital,106190137.0,Brain,,3.0,-117.745655,34.096265
2018,Los Angeles,Centinela Hospital Medical Center,106190148.0,Brain,,1.0,-118.34788,33.94917
2018,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176.0,Brain,,106.0,-117.97356,34.13219
2018,Los Angeles,Lakewood Regional Medical Center,106190240.0,Brain,,3.0,-118.1492012,33.859731
2018,Los Angeles,PIH Health Hospital ñ Downey,106190243.0,Brain,,6.0,-118.13196,33.93515
2018,Los Angeles,Emanate Health Foothill Presbyterian Hospital,106190298.0,Brain,,4.0,-117.87244,34.13384
2018,Los Angeles,Garfield Medical Center,106190315.0,Brain,,13.0,-118.12302,34.06826
2018,Los Angeles,Adventist Health Glendale,106190323.0,Brain,,17.0,-118.23109,34.14951
2018,Los Angeles,Hollywood Presbyterian Medical Center,106190382.0,Brain,,5.0,-118.29163,34.09557
2018,Los Angeles,Providence Holy Cross Medical Center,106190385.0,Brain,,23.0,-118.45951,34.2791
2018,Los Angeles,Good Samaritan Hospital ñ Los Angeles,106190392.0,Brain,,6.0,-118.26522,34.05324
2018,Los Angeles,Huntington Memorial Hospital,106190400.0,Brain,,22.0,-118.1518,34.13565
2018,Los Angeles,Torrance Memorial Medical Center,106190422.0,Brain,,17.0,-118.3434945,33.8119157
2018,Los Angeles,Kaiser Foundation Hospital ñ Sunset,106190429.0,Brain,,100.0,-118.295371,34.09875
2018,Los Angeles,Providence Little Company of Mary Medical Center ñ Torrance,106190470.0,Brain,,22.0,-118.356771,33.83891
2018,Los Angeles,Providence Tarzana Medical Center,106190517.0,Brain,,4.0,-118.532001,34.17067
2018,Los Angeles,Memorialcare Long Beach Medical Center,106190525.0,Brain,,20.0,-118.1852,33.80801
2018,Los Angeles,Methodist Hospital of Southern California,106190529.0,Brain,,9.0,-118.03879,34.13603
2018,Los Angeles,Monterey Park Hospital,106190547.0,Brain,,3.0,-118.13665,34.05308
2018,Los Angeles,Cedars-Sinai Medical Center,106190555.0,Brain,,158.0,-118.38061,34.07681
2018,Los Angeles,Northridge Hospital Medical Center,106190568.0,Brain,,7.0,-118.53186,34.22075
2018,Los Angeles,Pomona Valley Hospital Medical Center,106190630.0,Brain,,26.0,-117.750621,34.07709
2018,Los Angeles,PIH Health Hospital - Whittier,106190631.0,Brain,,14.0,-118.049255,33.9697943
2018,Los Angeles,Emanate Health Queen of the Valley Hospital,106190636.0,Brain,,6.0,-117.94528,34.06242
2018,Los Angeles,Santa Monica ñ UCLA Medical Center and Orthopedic Hospital,106190687.0,Brain,,2.0,-118.486123,34.027539
2018,Los Angeles,Saint Francis Medical Center,106190754.0,Brain,,4.0,-118.20415,33.93085
2018,Los Angeles,Providence Saint Johnís Health Center,106190756.0,Brain,,75.0,-118.478668,34.029804
2018,Los Angeles,Providence Saint Joseph Medical Center,106190758.0,Brain,,9.0,-118.32655,34.15486
2018,Los Angeles,Saint Vincent Medical Center,106190762.0,Brain,,7.0,-118.27302,34.06311
2018,Los Angeles,Ronald Reagan UCLA Medical Center,106190796.0,Brain,,156.0,-118.445,34.068889
2018,Los Angeles,Valley Presbyterian Hospital,106190812.0,Brain,,2.0,-118.4632,34.19396
2018,Los Angeles,University of Southern California Verdugo Hills Hospital,106190818.0,Brain,,1.0,-118.2152,34.20557
2018,Los Angeles,West Hills Hospital and Medical Center,106190859.0,Brain,,10.0,-118.62939,34.20337
2018,Los Angeles,Adventist Health White Memorial,106190878.0,Brain,,18.0,-118.21691,34.05085
2018,Los Angeles,Henry Mayo Newhall Hospital,106190949.0,Brain,,8.0,-118.55476,34.39545
2018,Los Angeles,Los Angeles County/Harbor ñ UCLA Medical Center,106191227.0,Brain,,15.0,-118.29353,33.83155
2018,Los Angeles,Los Angeles County/University of Southern California Medical Center,106191228.0,Brain,,36.0,-118.21031,34.05982
2018,Los Angeles,Keck Hospital of University of Southern California,106194219.0,Brain,,60.0,-118.20287,34.06284
2018,Los Angeles,Palmdale Regional Medical Center,106196405.0,Brain,,3.0,-118.1443461,34.5843754
2018,Marin,Marinhealth Medical Center,106211006.0,Brain,,11.0,-122.53715,37.94651
2018,Monterey,Community Hospital of The Monterey Peninsula,106270744.0,Brain,,14.0,-121.92488,36.59827
2018,Monterey,Salinas Valley Memorial Hospital,106270875.0,Brain,,10.0,-121.646291,36.65909
2018,Monterey,Natividad Medical Center,106274043.0,Brain,,1.0,-121.6297,36.69686
2018,Napa,Queen of the Valley Medical Center,106281047.0,Brain,,2.0,-122.296,38.32363
2018,Orange,Memorialcare Orange Coast Medical Center,106300225.0,Brain,,10.0,-117.95524,33.70162
2018,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Brain,,2.0,-117.93248,33.84725
2018,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Brain,,12.0,-117.93694,33.71546
2018,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Brain,,81.0,-117.92949,33.62526
2018,Orange,Los Alamitos Medical Center,106301248.0,Brain,,11.0,-118.0674,33.80327
2018,Orange,Mission Hospital Regional Medical Center,106301262.0,Brain,,31.0,-117.66768,33.56279
2018,Orange,UC Irvine Medical Center,106301279.0,Brain,,93.0,-117.8901339,33.7879885
2018,Orange,Memorialcare Saddleback  Medical Center,106301317.0,Brain,,16.0,-117.70825,33.60802
2018,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Brain,,32.0,-117.86516,33.7823
2018,Orange,Saint Jude Medical Center,106301342.0,Brain,,36.0,-117.92851,33.89349
2018,Orange,Orange County Global Medical Center,106301566.0,Brain,,4.0,-117.83398,33.75361
2018,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Brain,,31.0,-117.84399,33.85442
2018,Placer,Sutter Roseville Medical Center,106311000.0,Brain,,21.0,-121.24922,38.76515
2018,Riverside,Desert Regional Medical Center,106331164.0,Brain,,28.0,-116.54549,33.83932
2018,Riverside,Eisenhower Medical Center,106331168.0,Brain,,16.0,-116.40808,33.76418
2018,Riverside,Riverside Community Hospital,106331312.0,Brain,,13.0,-117.37997,33.97641
2018,Riverside,Menifee Global Medical Center,106334018.0,Brain,,1.0,-117.15691,33.72146
2018,Riverside,Southwest Healthcare System ñ Murrieta,106334068.0,Brain,,24.0,-117.18488,33.55788
2018,Riverside,Riverside University Health System ñ Medical Center,106334487.0,Brain,,6.0,-117.19525,33.91187
2018,Riverside,Temecula Valley Hospital,106334564.0,Brain,,1.0,-117.1048018,33.4795943
2018,Riverside,Loma Linda University Medical Center ñ Murrieta,106334589.0,Brain,,18.0,-117.1624483,33.6122263
2018,Sacramento,Kaiser Foundation Hospital ñ Sacramento,106340913.0,Brain,,71.0,-121.39232,38.60197
2018,Sacramento,Mercy General Hospital,106340947.0,Brain,,30.0,-121.45271,38.56955
2018,Sacramento,Mercy San Juan Hospital,106340950.0,Brain,,11.0,-121.31261,38.66818
2018,Sacramento,UC Davis Medical Center,106341006.0,Brain,,52.0,-121.45738,38.55438
2018,Sacramento,"Sutter Medical Center, Sacramento",106341051.0,Brain,,41.0,-121.47028,38.57045
2018,San Bernardino,Kaiser Foundation Hospital ñ Fontana,106361223.0,Brain,,56.0,-117.43549,34.0725
2018,San Bernardino,Loma Linda University Medical Center,106361246.0,Brain,,58.0,-117.26146,34.05164
2018,San Bernardino,Redlands Community Hospital,106361308.0,Brain,,11.0,-117.2044,34.03699
2018,San Bernardino,San Antonio Regional Hospital,106361318.0,Brain,,10.0,-117.63828,34.10056
2018,San Bernardino,Saint Bernardine Medical Center,106361339.0,Brain,,10.0,-117.27865,34.1341
2018,San Bernardino,Arrowhead Regional Medical Center,106364231.0,Brain,,24.0,-117.3527761,34.07163215
2018,San Diego,Sharp Memorial Hospital,106370694.0,Brain,,23.0,-117.15531,32.80016
2018,San Diego,Grossmont Hospital,106370714.0,Brain,,24.0,-117.00924,32.77963
2018,San Diego,Kaiser Foundation Hospital ñ San Diego ñ Zion,106370730.0,Brain,,33.0,-117.09447,32.79287
2018,San Diego,Scripps Mercy Hospital,106370744.0,Brain,,10.0,-117.1609,32.75128
2018,San Diego,Palomar Health Downtown Campus,106370755.0,Brain,,19.0,-117.07628,33.12586
2018,San Diego,Scripps Memorial Hospital ñ La Jolla,106370771.0,Brain,,25.0,-117.22279,32.88506
2018,San Diego,Tri-City Medical Center ñ Oceanside,106370780.0,Brain,,4.0,-117.29027,33.18394
2018,San Diego,UC San Diego Health System ñ Hillcrest Medical Center,106370782.0,Brain,,64.0,-117.16498,32.75387
2018,San Diego,Sharp Chula Vista Medical Center,106370875.0,Brain,,10.0,-117.02488,32.61909
2018,San Diego,Scripps Green Hospital,106371256.0,Brain,,12.0,-117.2419,32.89654
2018,San Diego,Scripps Memorial Hospital ñ Encinitas,106371394.0,Brain,,9.0,-117.28495,33.0363
2018,San Francisco,California Pacific Medical Center ñ D/P APH,106380929.0,Brain,,23.0,-122.43102,37.79149
2018,San Francisco,California Pacific Medical Center ñ Davies Campus Hospital,106380933.0,Brain,,10.0,-122.43465,37.7691
2018,San Francisco,Priscilla Chan & Mark Zuckerberg San Francisco General Hospital & Trauma Center,106380939.0,Brain,,10.0,-122.40637,37.75657
2018,San Francisco,UC San Francisco Medical Center,106381154.0,Brain,,325.0,-122.4576564,37.7635148
2018,San Joaquin,San Joaquin General Hospital,106391010.0,Brain,,7.0,-121.28918,37.88594
2018,San Luis Obispo,Sierra Vista Regional Medical Center,106400524.0,Brain,,23.0,-120.666309,35.290986
2018,San Mateo,San Mateo Medical Center,106410782.0,Brain,,1.0,-122.29951,37.53017
2018,San Mateo,Seton Medical Center,106410817.0,Brain,,2.0,-122.47283,37.68172
2018,San Mateo,Peninsula Medical Center,106410852.0,Brain,,2.0,-122.3832465,37.5944692
2018,San Mateo,Sequoia Hospital,106410891.0,Brain,,9.0,-122.25377,37.48129
2018,San Mateo,Kaiser Foundation Hospital ñ Redwood City,106414139.0,Brain,,138.0,-122.22463,37.48967
2018,Santa Barbara,Marian Regional Medical Center,106420493.0,Brain,,10.0,-120.41338,34.95198
2018,Santa Barbara,Santa Barbara Cottage Hospital,106420514.0,Brain,,33.0,-119.72317,34.42948
2018,Santa Clara,Regional Medical of San Jose,106430705.0,Brain,,14.0,-121.84837,37.36332
2018,Santa Clara,El Camino Health,106430763.0,Brain,,9.0,-122.07801,37.36779
