Year,County,Hospital,OSHPDID,Surgery,# of Cases (ICD 9),# of Cases (ICD 10),LONGITUDE,LATITUDE
2016,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Pancreas,,15.0,-117.86516,33.7823
2016,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Prostate,,59.0,-117.86516,33.7823
2016,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Rectum,,18.0,-117.86516,33.7823
2016,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Stomach,,9.0,-117.86516,33.7823
2016,Orange,Saint Jude Medical Center,106301342.0,Bladder,,1.0,-117.92851,33.89349
2016,Orange,Saint Jude Medical Center,106301342.0,Brain,,18.0,-117.92851,33.89349
2016,Orange,Saint Jude Medical Center,106301342.0,Breast,,209.0,-117.92851,33.89349
2016,Orange,Saint Jude Medical Center,106301342.0,Colon,,67.0,-117.92851,33.89349
2016,Orange,Saint Jude Medical Center,106301342.0,Liver,,5.0,-117.92851,33.89349
2016,Orange,Saint Jude Medical Center,106301342.0,Lung,,19.0,-117.92851,33.89349
2016,Orange,Saint Jude Medical Center,106301342.0,Pancreas,,10.0,-117.92851,33.89349
2016,Orange,Saint Jude Medical Center,106301342.0,Prostate,,56.0,-117.92851,33.89349
2016,Orange,Saint Jude Medical Center,106301342.0,Rectum,,23.0,-117.92851,33.89349
2016,Orange,Saint Jude Medical Center,106301342.0,Stomach,,9.0,-117.92851,33.89349
2016,Orange,South Coast Global Medical Center,106301258.0,Bladder,,2.0,-117.88539,33.71112
2016,Orange,South Coast Global Medical Center,106301258.0,Breast,,31.0,-117.88539,33.71112
2016,Orange,South Coast Global Medical Center,106301258.0,Colon,,2.0,-117.88539,33.71112
2016,Orange,South Coast Global Medical Center,106301258.0,Prostate,,4.0,-117.88539,33.71112
2016,Orange,UC Irvine Medical Center,106301279.0,Bladder,,15.0,-117.89064,33.7889
2016,Orange,UC Irvine Medical Center,106301279.0,Brain,,107.0,-117.89064,33.7889
2016,Orange,UC Irvine Medical Center,106301279.0,Breast,,155.0,-117.89064,33.7889
2016,Orange,UC Irvine Medical Center,106301279.0,Colon,,80.0,-117.89064,33.7889
2016,Orange,UC Irvine Medical Center,106301279.0,Esophagus,,5.0,-117.89064,33.7889
2016,Orange,UC Irvine Medical Center,106301279.0,Liver,,33.0,-117.89064,33.7889
2016,Orange,UC Irvine Medical Center,106301279.0,Lung,,26.0,-117.89064,33.7889
2016,Orange,UC Irvine Medical Center,106301279.0,Pancreas,,32.0,-117.89064,33.7889
2016,Orange,UC Irvine Medical Center,106301279.0,Prostate,,49.0,-117.89064,33.7889
2016,Orange,UC Irvine Medical Center,106301279.0,Rectum,,52.0,-117.89064,33.7889
2016,Orange,UC Irvine Medical Center,106301279.0,Stomach,,18.0,-117.89064,33.7889
2016,Orange,West Anaheim Medical Center,106301379.0,Colon,,6.0,-117.99492,33.82482
2016,Orange,West Anaheim Medical Center,106301379.0,Rectum,,1.0,-117.99492,33.82482
2017,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Bladder,,1.0,-117.93248,33.84725
2017,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Brain,,3.0,-117.93248,33.84725
2017,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Breast,,97.0,-117.93248,33.84725
2017,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Colon,,35.0,-117.93248,33.84725
2017,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Lung,,11.0,-117.93248,33.84725
2017,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Prostate,,8.0,-117.93248,33.84725
2017,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Rectum,,1.0,-117.93248,33.84725
2017,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Stomach,,1.0,-117.93248,33.84725
2017,Orange,Anaheim Global Medical Center,106301188.0,Breast,,1.0,-117.90921,33.8209
2017,Orange,Anaheim Global Medical Center,106301188.0,Colon,,1.0,-117.90921,33.8209
2017,Orange,Anaheim Global Medical Center,106301188.0,Liver,,1.0,-117.90921,33.8209
2017,Orange,Anaheim Global Medical Center,106301188.0,Lung,,2.0,-117.90921,33.8209
2017,Orange,Anaheim Global Medical Center,106301188.0,Rectum,,1.0,-117.90921,33.8209
2017,Orange,Chapman Global Medical Center,106301140.0,Rectum,,1.0,-117.82586,33.78785
2017,Orange,Foothill Regional Medical Center,106301357.0,Colon,,6.0,,
2017,Orange,Foothill Regional Medical Center,106301357.0,Rectum,,2.0,,
2017,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Brain,,6.0,-117.93694,33.71546
2017,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Breast,,84.0,-117.93694,33.71546
2017,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Colon,,47.0,-117.93694,33.71546
2017,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Esophagus,,2.0,-117.93694,33.71546
2017,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Liver,,19.0,-117.93694,33.71546
2017,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Lung,,31.0,-117.93694,33.71546
2017,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Pancreas,,13.0,-117.93694,33.71546
2017,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Prostate,,1.0,-117.93694,33.71546
2017,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Rectum,,28.0,-117.93694,33.71546
2017,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Stomach,,11.0,-117.93694,33.71546
2017,Orange,Garden Grove Hospital and Medical Center,106301283.0,Breast,,4.0,-117.9130315,33.7745089
2017,Orange,Garden Grove Hospital and Medical Center,106301283.0,Colon,,6.0,-117.9130315,33.7745089
2017,Orange,Garden Grove Hospital and Medical Center,106301283.0,Prostate,,1.0,-117.9130315,33.7745089
2017,Orange,Garden Grove Hospital and Medical Center,106301283.0,Rectum,,3.0,-117.9130315,33.7745089
2017,Orange,Garden Grove Hospital and Medical Center,106301283.0,Stomach,,1.0,-117.9130315,33.7745089
2017,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Bladder,,11.0,-117.92949,33.62526
2017,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Brain,,91.0,-117.92949,33.62526
2017,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Breast,,625.0,-117.92949,33.62526
2017,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Colon,,111.0,-117.92949,33.62526
2017,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Esophagus,,13.0,-117.92949,33.62526
2017,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Liver,,24.0,-117.92949,33.62526
2017,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Lung,,91.0,-117.92949,33.62526
2017,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Pancreas,,28.0,-117.92949,33.62526
2017,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Prostate,,186.0,-117.92949,33.62526
2017,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Rectum,,46.0,-117.92949,33.62526
2017,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Stomach,,8.0,-117.92949,33.62526
2017,Orange,Huntington Beach Hospital,106301209.0,Colon,,2.0,-117.98895,33.70442
2017,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Bladder,,17.0,-117.8439815,33.8544317
2017,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Brain,,22.0,-117.8439815,33.8544317
2017,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Breast,,535.0,-117.8439815,33.8544317
2017,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Colon,,90.0,-117.8439815,33.8544317
2017,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Esophagus,,6.0,-117.8439815,33.8544317
2017,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Liver,,10.0,-117.8439815,33.8544317
2017,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Lung,,36.0,-117.8439815,33.8544317
2017,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Pancreas,,11.0,-117.8439815,33.8544317
2017,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Prostate,,3.0,-117.8439815,33.8544317
2017,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Rectum,,37.0,-117.8439815,33.8544317
2017,Orange,Kaiser Foundation Hospital ñ Orange County ñ Anaheim,106304409.0,Stomach,,3.0,-117.8439815,33.8544317
2017,Orange,La Palma Intercommunity Hospital,106301234.0,Breast,,1.0,-118.03737,33.8485
2017,Orange,La Palma Intercommunity Hospital,106301234.0,Colon,,7.0,-118.03737,33.8485
2017,Orange,La Palma Intercommunity Hospital,106301234.0,Stomach,,1.0,-118.03737,33.8485
2017,Orange,Los Alamitos Medical Center,106301248.0,Bladder,,1.0,-118.0674,33.80327
2017,Orange,Los Alamitos Medical Center,106301248.0,Brain,,10.0,-118.0674,33.80327
2017,Orange,Los Alamitos Medical Center,106301248.0,Breast,,162.0,-118.0674,33.80327
2017,Orange,Los Alamitos Medical Center,106301248.0,Colon,,24.0,-118.0674,33.80327
2017,Orange,Los Alamitos Medical Center,106301248.0,Liver,,2.0,-118.0674,33.80327
2017,Orange,Los Alamitos Medical Center,106301248.0,Lung,,5.0,-118.0674,33.80327
2017,Orange,Los Alamitos Medical Center,106301248.0,Prostate,,52.0,-118.0674,33.80327
2017,Orange,Los Alamitos Medical Center,106301248.0,Rectum,,5.0,-118.0674,33.80327
2017,Orange,Los Alamitos Medical Center,106301248.0,Stomach,,1.0,-118.0674,33.80327
2017,Orange,Mission Hospital Laguna Beach,106301337.0,Breast,,7.0,-117.7422502,33.4997391
2017,Orange,Mission Hospital Laguna Beach,106301337.0,Colon,,6.0,-117.7422502,33.4997391
2017,Orange,Mission Hospital Laguna Beach,106301337.0,Rectum,,1.0,-117.7422502,33.4997391
2017,Orange,Mission Hospital Laguna Beach,106301337.0,Stomach,,1.0,-117.7422502,33.4997391
2017,Orange,Mission Hospital Regional Medical Center,106301262.0,Bladder,,2.0,-117.66768,33.56279
2017,Orange,Mission Hospital Regional Medical Center,106301262.0,Brain,,30.0,-117.66768,33.56279
2017,Orange,Mission Hospital Regional Medical Center,106301262.0,Breast,,65.0,-117.66768,33.56279
2017,Orange,Mission Hospital Regional Medical Center,106301262.0,Colon,,41.0,-117.66768,33.56279
2017,Orange,Mission Hospital Regional Medical Center,106301262.0,Esophagus,,6.0,-117.66768,33.56279
2017,Orange,Mission Hospital Regional Medical Center,106301262.0,Liver,,1.0,-117.66768,33.56279
2017,Orange,Mission Hospital Regional Medical Center,106301262.0,Lung,,45.0,-117.66768,33.56279
2017,Orange,Mission Hospital Regional Medical Center,106301262.0,Pancreas,,2.0,-117.66768,33.56279
2017,Orange,Mission Hospital Regional Medical Center,106301262.0,Prostate,,25.0,-117.66768,33.56279
2017,Orange,Mission Hospital Regional Medical Center,106301262.0,Rectum,,12.0,-117.66768,33.56279
2017,Orange,Mission Hospital Regional Medical Center,106301262.0,Stomach,,3.0,-117.66768,33.56279
2017,Orange,Orange Coast Memorial Medical Center,106300225.0,Bladder,,3.0,-117.95524,33.70162
2017,Orange,Orange Coast Memorial Medical Center,106300225.0,Brain,,9.0,-117.95524,33.70162
2017,Orange,Orange Coast Memorial Medical Center,106300225.0,Breast,,150.0,-117.95524,33.70162
2017,Orange,Orange Coast Memorial Medical Center,106300225.0,Colon,,45.0,-117.95524,33.70162
2017,Orange,Orange Coast Memorial Medical Center,106300225.0,Esophagus,,1.0,-117.95524,33.70162
2017,Orange,Orange Coast Memorial Medical Center,106300225.0,Liver,,38.0,-117.95524,33.70162
2017,Orange,Orange Coast Memorial Medical Center,106300225.0,Lung,,16.0,-117.95524,33.70162
2017,Orange,Orange Coast Memorial Medical Center,106300225.0,Pancreas,,12.0,-117.95524,33.70162
2017,Orange,Orange Coast Memorial Medical Center,106300225.0,Prostate,,21.0,-117.95524,33.70162
2017,Orange,Orange Coast Memorial Medical Center,106300225.0,Rectum,,19.0,-117.95524,33.70162
2017,Orange,Orange Coast Memorial Medical Center,106300225.0,Stomach,,8.0,-117.95524,33.70162
2017,Orange,Orange County Global Medical Center,106301566.0,Brain,,6.0,-117.83398,33.75361
2017,Orange,Orange County Global Medical Center,106301566.0,Breast,,21.0,-117.83398,33.75361
2017,Orange,Orange County Global Medical Center,106301566.0,Colon,,5.0,-117.83398,33.75361
2017,Orange,Orange County Global Medical Center,106301566.0,Liver,,1.0,-117.83398,33.75361
2017,Orange,Orange County Global Medical Center,106301566.0,Lung,,1.0,-117.83398,33.75361
2017,Orange,Orange County Global Medical Center,106301566.0,Rectum,,3.0,-117.83398,33.75361
2017,Orange,Orange County Global Medical Center,106301566.0,Stomach,,2.0,-117.83398,33.75361
2017,Orange,Placentia Linda Hospital,106301297.0,Breast,,45.0,-117.8431129,33.88704521
2017,Orange,Placentia Linda Hospital,106301297.0,Colon,,8.0,-117.8431129,33.88704521
2017,Orange,Placentia Linda Hospital,106301297.0,Lung,,1.0,-117.8431129,33.88704521
2017,Orange,Placentia Linda Hospital,106301297.0,Pancreas,,1.0,-117.8431129,33.88704521
2017,Orange,Placentia Linda Hospital,106301297.0,Prostate,,5.0,-117.8431129,33.88704521
2017,Orange,Placentia Linda Hospital,106301297.0,Rectum,,7.0,-117.8431129,33.88704521
2017,Orange,Placentia Linda Hospital,106301297.0,Stomach,,1.0,-117.8431129,33.88704521
2017,Orange,Saddleback Memorial Medical Center,106301317.0,Bladder,,3.0,-117.70837,33.60796
2017,Orange,Saddleback Memorial Medical Center,106301317.0,Brain,,23.0,-117.70837,33.60796
2017,Orange,Saddleback Memorial Medical Center,106301317.0,Breast,,165.0,-117.70837,33.60796
2017,Orange,Saddleback Memorial Medical Center,106301317.0,Colon,,33.0,-117.70837,33.60796
2017,Orange,Saddleback Memorial Medical Center,106301317.0,Lung,,21.0,-117.70837,33.60796
2017,Orange,Saddleback Memorial Medical Center,106301317.0,Prostate,,41.0,-117.70837,33.60796
2017,Orange,Saddleback Memorial Medical Center,106301317.0,Rectum,,6.0,-117.70837,33.60796
2017,Orange,Saddleback Memorial Medical Center,106301317.0,Stomach,,2.0,-117.70837,33.60796
2017,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Brain,,26.0,-117.86516,33.7823
2017,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Breast,,273.0,-117.86516,33.7823
2017,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Colon,,46.0,-117.86516,33.7823
2017,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Esophagus,,1.0,-117.86516,33.7823
2017,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Liver,,8.0,-117.86516,33.7823
2017,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Lung,,52.0,-117.86516,33.7823
2017,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Pancreas,,17.0,-117.86516,33.7823
2017,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Prostate,,53.0,-117.86516,33.7823
2017,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Rectum,,26.0,-117.86516,33.7823
2017,Orange,Saint Joseph Hospital ñ Orange,106301340.0,Stomach,,9.0,-117.86516,33.7823
2017,Orange,Saint Jude Medical Center,106301342.0,Brain,,35.0,-117.92851,33.89349
2017,Orange,Saint Jude Medical Center,106301342.0,Breast,,230.0,-117.92851,33.89349
2017,Orange,Saint Jude Medical Center,106301342.0,Colon,,47.0,-117.92851,33.89349
2017,Orange,Saint Jude Medical Center,106301342.0,Liver,,6.0,-117.92851,33.89349
2017,Orange,Saint Jude Medical Center,106301342.0,Lung,,9.0,-117.92851,33.89349
2017,Orange,Saint Jude Medical Center,106301342.0,Pancreas,,3.0,-117.92851,33.89349
2017,Orange,Saint Jude Medical Center,106301342.0,Prostate,,54.0,-117.92851,33.89349
2017,Orange,Saint Jude Medical Center,106301342.0,Rectum,,19.0,-117.92851,33.89349
2017,Orange,Saint Jude Medical Center,106301342.0,Stomach,,1.0,-117.92851,33.89349
2017,Orange,South Coast Global Medical Center,106301258.0,Breast,,27.0,-117.88539,33.71112
2017,Orange,South Coast Global Medical Center,106301258.0,Colon,,3.0,-117.88539,33.71112
2017,Orange,South Coast Global Medical Center,106301258.0,Prostate,,6.0,-117.88539,33.71112
2017,Orange,South Coast Global Medical Center,106301258.0,Rectum,,1.0,-117.88539,33.71112
2017,Orange,UC Irvine Medical Center,106301279.0,Bladder,,21.0,-117.89064,33.7889
2017,Orange,UC Irvine Medical Center,106301279.0,Brain,,108.0,-117.89064,33.7889
2017,Orange,UC Irvine Medical Center,106301279.0,Breast,,144.0,-117.89064,33.7889
2017,Orange,UC Irvine Medical Center,106301279.0,Colon,,57.0,-117.89064,33.7889
2017,Orange,UC Irvine Medical Center,106301279.0,Esophagus,,6.0,-117.89064,33.7889
2017,Orange,UC Irvine Medical Center,106301279.0,Liver,,19.0,-117.89064,33.7889
2017,Orange,UC Irvine Medical Center,106301279.0,Lung,,32.0,-117.89064,33.7889
2017,Orange,UC Irvine Medical Center,106301279.0,Pancreas,,42.0,-117.89064,33.7889
2017,Orange,UC Irvine Medical Center,106301279.0,Prostate,,59.0,-117.89064,33.7889
2017,Orange,UC Irvine Medical Center,106301279.0,Rectum,,58.0,-117.89064,33.7889
2017,Orange,UC Irvine Medical Center,106301279.0,Stomach,,21.0,-117.89064,33.7889
2017,Orange,West Anaheim Medical Center,106301379.0,Breast,,2.0,-117.99492,33.82482
2017,Orange,West Anaheim Medical Center,106301379.0,Colon,,4.0,-117.99492,33.82482
2017,Orange,West Anaheim Medical Center,106301379.0,Lung,,1.0,-117.99492,33.82482
2018,Orange,Memorialcare Orange Coast Medical Center,106300225.0,Stomach,,9.0,-117.95524,33.70162
2018,Orange,Memorialcare Orange Coast Medical Center,106300225.0,Rectum,,30.0,-117.95524,33.70162
2018,Orange,Memorialcare Orange Coast Medical Center,106300225.0,Prostate,,16.0,-117.95524,33.70162
2018,Orange,Memorialcare Orange Coast Medical Center,106300225.0,Pancreas,,15.0,-117.95524,33.70162
2018,Orange,Memorialcare Orange Coast Medical Center,106300225.0,Lung,,11.0,-117.95524,33.70162
2018,Orange,Memorialcare Orange Coast Medical Center,106300225.0,Liver,,37.0,-117.95524,33.70162
2018,Orange,Memorialcare Orange Coast Medical Center,106300225.0,Breast,,152.0,-117.95524,33.70162
2018,Orange,Memorialcare Orange Coast Medical Center,106300225.0,Brain,,10.0,-117.95524,33.70162
2018,Orange,Memorialcare Orange Coast Medical Center,106300225.0,Bladder,,2.0,-117.95524,33.70162
2018,Orange,Memorialcare Orange Coast Medical Center,106300225.0,Colon,,49.0,-117.95524,33.70162
2018,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Stomach,,6.0,-117.93248,33.84725
2018,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Rectum,,5.0,-117.93248,33.84725
2018,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Prostate,,6.0,-117.93248,33.84725
2018,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Pancreas,,2.0,-117.93248,33.84725
2018,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Lung,,19.0,-117.93248,33.84725
2018,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Esophagus,,3.0,-117.93248,33.84725
2018,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Colon,,27.0,-117.93248,33.84725
2018,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Breast,,89.0,-117.93248,33.84725
2018,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Brain,,2.0,-117.93248,33.84725
2018,Orange,AHMC Anaheim Regional Medical Center,106301098.0,Bladder,,2.0,-117.93248,33.84725
2018,Orange,Chapman Global Medical Center,106301140.0,Colon,,3.0,-117.82586,33.78785
2018,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Stomach,,9.0,-117.93694,33.71546
2018,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Rectum,,28.0,-117.93694,33.71546
2018,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Prostate,,7.0,-117.93694,33.71546
2018,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Pancreas,,7.0,-117.93694,33.71546
2018,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Lung,,26.0,-117.93694,33.71546
2018,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Liver,,22.0,-117.93694,33.71546
2018,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Esophagus,,1.0,-117.93694,33.71546
2018,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Colon,,50.0,-117.93694,33.71546
2018,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Breast,,93.0,-117.93694,33.71546
2018,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Brain,,12.0,-117.93694,33.71546
2018,Orange,Fountain Valley Regional Hospital and Medical Center ñ Euclid,106301175.0,Bladder,,1.0,-117.93694,33.71546
2018,Orange,Anaheim Global Medical Center,106301188.0,Lung,,5.0,-117.90921,33.8209
2018,Orange,Anaheim Global Medical Center,106301188.0,Esophagus,,1.0,-117.90921,33.8209
2018,Orange,Anaheim Global Medical Center,106301188.0,Breast,,1.0,-117.90921,33.8209
2018,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Stomach,,12.0,-117.92949,33.62526
2018,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Rectum,,32.0,-117.92949,33.62526
2018,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Prostate,,123.0,-117.92949,33.62526
2018,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Pancreas,,30.0,-117.92949,33.62526
2018,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Lung,,101.0,-117.92949,33.62526
2018,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Liver,,22.0,-117.92949,33.62526
2018,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Esophagus,,10.0,-117.92949,33.62526
2018,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Colon,,120.0,-117.92949,33.62526
2018,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Breast,,659.0,-117.92949,33.62526
2018,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Brain,,81.0,-117.92949,33.62526
2018,Orange,Hoag Memorial Hospital Presbyterian,106301205.0,Bladder,,14.0,-117.92949,33.62526
2018,Orange,Huntington Beach Hospital,106301209.0,Stomach,,1.0,-117.98895,33.70442
2018,Orange,Huntington Beach Hospital,106301209.0,Colon,,2.0,-117.98895,33.70442
2018,Orange,La Palma Intercommunity Hospital,106301234.0,Colon,,5.0,-118.0373,33.84755
2018,Orange,Los Alamitos Medical Center,106301248.0,Rectum,,3.0,-118.0674,33.80327
2018,Orange,Los Alamitos Medical Center,106301248.0,Prostate,,46.0,-118.0674,33.80327
2018,Orange,Los Alamitos Medical Center,106301248.0,Pancreas,,3.0,-118.0674,33.80327
2018,Orange,Los Alamitos Medical Center,106301248.0,Lung,,5.0,-118.0674,33.80327
2018,Orange,Los Alamitos Medical Center,106301248.0,Colon,,28.0,-118.0674,33.80327
2018,Orange,Los Alamitos Medical Center,106301248.0,Breast,,131.0,-118.0674,33.80327
2018,Orange,Los Alamitos Medical Center,106301248.0,Brain,,11.0,-118.0674,33.80327
2018,Orange,Los Alamitos Medical Center,106301248.0,Bladder,,1.0,-118.0674,33.80327
2018,Orange,Los Alamitos Medical Center,106301248.0,Stomach,,2.0,-118.0674,33.80327
2018,Orange,South Coast Global Medical Center,106301258.0,Stomach,,1.0,-117.88539,33.71112
2018,Orange,South Coast Global Medical Center,106301258.0,Rectum,,2.0,-117.88539,33.71112
2018,Orange,South Coast Global Medical Center,106301258.0,Colon,,3.0,-117.88539,33.71112
2018,Orange,South Coast Global Medical Center,106301258.0,Breast,,9.0,-117.88539,33.71112
2018,Orange,South Coast Global Medical Center,106301258.0,Pancreas,,1.0,-117.88539,33.71112
2018,Orange,Mission Hospital Regional Medical Center,106301262.0,Rectum,,11.0,-117.66768,33.56279
2018,Orange,Mission Hospital Regional Medical Center,106301262.0,Liver,,2.0,-117.66768,33.56279
2018,Orange,Mission Hospital Regional Medical Center,106301262.0,Stomach,,4.0,-117.66768,33.56279
2018,Orange,Mission Hospital Regional Medical Center,106301262.0,Prostate,,29.0,-117.66768,33.56279
2018,Orange,Mission Hospital Regional Medical Center,106301262.0,Pancreas,,3.0,-117.66768,33.56279
2018,Orange,Mission Hospital Regional Medical Center,106301262.0,Lung,,37.0,-117.66768,33.56279
2018,Orange,Mission Hospital Regional Medical Center,106301262.0,Esophagus,,3.0,-117.66768,33.56279
2018,Orange,Mission Hospital Regional Medical Center,106301262.0,Colon,,34.0,-117.66768,33.56279
2018,Orange,Mission Hospital Regional Medical Center,106301262.0,Breast,,62.0,-117.66768,33.56279
2018,Orange,Mission Hospital Regional Medical Center,106301262.0,Brain,,31.0,-117.66768,33.56279
2018,Orange,Mission Hospital Regional Medical Center,106301262.0,Bladder,,1.0,-117.66768,33.56279
2018,Orange,UC Irvine Medical Center,106301279.0,Rectum,,53.0,-117.8901339,33.7879885
2018,Orange,UC Irvine Medical Center,106301279.0,Stomach,,28.0,-117.8901339,33.7879885
2018,Orange,UC Irvine Medical Center,106301279.0,Prostate,,25.0,-117.8901339,33.7879885
2018,Orange,UC Irvine Medical Center,106301279.0,Pancreas,,38.0,-117.8901339,33.7879885
2018,Orange,UC Irvine Medical Center,106301279.0,Lung,,19.0,-117.8901339,33.7879885
2018,Orange,UC Irvine Medical Center,106301279.0,Esophagus,,12.0,-117.8901339,33.7879885
2018,Orange,UC Irvine Medical Center,106301279.0,Colon,,69.0,-117.8901339,33.7879885
2018,Orange,UC Irvine Medical Center,106301279.0,Breast,,98.0,-117.8901339,33.7879885
2018,Orange,UC Irvine Medical Center,106301279.0,Brain,,93.0,-117.8901339,33.7879885
2018,Orange,UC Irvine Medical Center,106301279.0,Bladder,,14.0,-117.8901339,33.7879885
2018,Orange,UC Irvine Medical Center,106301279.0,Liver,,32.0,-117.8901339,33.7879885
2018,Orange,Garden Grove Hospital and Medical Center,106301283.0,Stomach,,1.0,-117.9130315,33.7745089
2018,Orange,Garden Grove Hospital and Medical Center,106301283.0,Colon,,5.0,-117.9130315,33.7745089
2018,Orange,Garden Grove Hospital and Medical Center,106301283.0,Breast,,5.0,-117.9130315,33.7745089
2018,Orange,Placentia Linda Hospital,106301297.0,Stomach,,1.0,-117.8434267,33.887072
2018,Orange,Placentia Linda Hospital,106301297.0,Rectum,,4.0,-117.8434267,33.887072
2018,Orange,Placentia Linda Hospital,106301297.0,Prostate,,3.0,-117.8434267,33.887072
2018,Orange,Placentia Linda Hospital,106301297.0,Liver,,1.0,-117.8434267,33.887072
2018,Orange,Placentia Linda Hospital,106301297.0,Colon,,9.0,-117.8434267,33.887072
2018,Orange,Placentia Linda Hospital,106301297.0,Breast,,37.0,-117.8434267,33.887072
2018,Orange,Memorialcare Saddleback  Medical Center,106301317.0,Stomach,,4.0,-117.70825,33.60802
